txnAmt,status,payer_vpa,payee_vpa,ip_address,hour,date,transaction_type_encoded,transaction_frequency
1092,1,5,17,144.215,17,65,2,1
4221,1,49,20,241.66,7,65,1,1
8641,1,79,11,9.137,16,62,2,1
92,1,86,3,91.97,19,69,0,1
746,1,3,33,27.48,5,63,2,1
12984,1,20,22,163.203,6,62,0,1
4259,0,72,10,244.246,23,68,1,1
6358,1,89,22,141.94,3,64,2,1
2196,0,50,1,253.59,6,69,1,1
3994,1,44,20,94.41,0,65,1,1
642,1,3,9,29.236,5,63,2,1
16869,0,62,3,48.185,16,62,1,1
547,1,44,15,26.184,14,64,2,1
1132,0,54,27,75.101,12,63,0,2
2384,1,98,14,209.123,12,67,0,3
130,1,72,13,144.201,21,62,1,1
12855,1,87,11,150.137,1,68,2,2
6592,1,56,33,164.13,2,63,0,1
2170,1,83,26,91.216,20,64,0,1
4577,1,96,25,29.233,23,63,0,1
1534,1,98,11,244.83,12,64,2,1
6612,1,65,10,132.142,23,69,1,1
12824,1,60,4,81.184,5,66,2,1
5334,1,59,32,29.67,20,65,0,1
13757,1,19,1,53.19,2,67,1,2
1774,1,74,17,83.196,0,64,2,1
227,1,60,31,42.241,17,61,1,1
10020,1,65,19,182.82,14,69,0,2
1454,1,24,1,231.145,15,63,2,1
487,1,29,27,181.108,10,61,2,2
1845,1,36,12,195.215,16,67,2,1
14147,1,61,4,6.3,1,65,2,1
7875,1,6,10,53.205,18,63,2,1
2562,1,85,33,233.156,23,64,1,1
3898,1,97,23,199.89,6,68,0,1
2202,1,72,27,24.183,3,61,0,2
11105,0,15,24,212.58,19,64,1,1
18218,0,2,14,34.179,22,66,2,1
5623,1,46,26,180.115,1,65,2,1
11047,0,10,7,218.155,14,61,0,1
6707,1,96,20,178.111,13,68,1,1
14584,1,3,19,30.17,8,63,1,1
21,1,19,23,109.27,10,61,0,3
8720,1,90,2,210.81,11,64,0,2
10248,1,25,2,134.2,2,65,0,2
2003,1,84,26,98.2,19,69,0,1
1646,1,14,7,42.135,1,64,1,2
5743,1,57,27,93.186,15,67,2,2
10382,1,50,5,227.91,4,63,2,1
17051,0,19,9,176.174,9,65,0,1
13310,1,80,22,7.187,16,64,1,1
12716,1,58,16,81.194,7,69,2,1
997,1,55,24,47.8,22,63,1,1
12772,1,42,12,224.39,14,69,0,1
9857,1,88,4,32.216,0,68,0,1
10338,1,96,27,183.247,18,61,1,1
14609,1,20,29,249.86,10,61,2,2
1207,0,11,5,246.205,20,68,0,2
3201,1,92,33,91.208,5,61,0,2
19482,0,51,25,121.76,14,64,0,1
6842,1,28,26,81.64,16,68,1,1
7801,1,86,11,104.78,23,60,1,2
5068,1,90,18,61.16,18,64,0,2
10220,1,73,14,177.239,5,69,2,1
7006,1,14,7,81.242,2,67,2,1
13559,1,11,2,86.235,7,60,1,1
11367,1,48,4,140.15,4,68,2,2
6821,1,99,18,130.28,9,66,2,1
7162,0,41,11,96.45,12,66,0,1
5865,1,32,8,88.216,18,67,0,1
5444,0,98,31,20.33,13,64,0,1
9035,1,84,7,18.155,10,63,0,1
6364,1,78,6,51.222,5,66,0,1
17380,0,82,24,175.133,7,60,2,2
7188,0,43,5,90.224,7,69,0,1
4725,1,50,12,31.78,6,64,2,1
7052,1,50,5,214.119,17,62,0,1
3566,0,87,31,165.179,23,61,2,1
12432,1,16,17,203.235,15,62,0,1
6222,0,86,32,59.25,22,68,2,1
5532,1,34,30,100.18,16,61,2,1
14051,1,77,8,70.86,10,63,1,1
12356,0,29,12,42.167,19,64,1,1
2245,1,2,13,49.188,7,68,2,1
9294,0,97,10,161.243,15,65,1,1
2365,1,83,24,31.246,0,64,0,1
1114,1,18,11,106.162,1,68,0,1
9033,0,51,10,35.182,7,68,2,1
12745,1,20,27,41.208,10,62,2,1
3064,1,82,5,24.41,15,65,2,1
125,1,80,8,48.5,14,61,2,1
7411,0,45,14,12.163,1,67,1,1
10989,1,94,26,194.38,5,66,1,2
7329,1,15,13,96.167,21,62,1,1
2555,1,75,32,217.21,8,69,0,1
9702,0,97,29,53.86,8,67,0,2
10738,0,12,28,106.211,13,69,2,2
13026,1,23,32,164.112,16,69,0,1
8312,1,50,21,228.99,2,68,0,1
3524,1,7,9,98.15,2,64,1,2
8129,1,73,4,193.188,9,69,0,1
1371,0,39,18,254.1,8,62,2,1
781,1,27,17,50.169,1,61,0,1
266,1,77,27,54.232,1,63,0,2
3097,1,74,11,107.99,4,63,2,1
11102,1,25,5,113.159,6,62,0,1
16256,0,77,16,4.83,5,66,2,1
13972,0,9,3,4.22,11,69,0,1
9407,1,32,11,174.212,23,67,2,1
9395,1,38,28,3.152,4,62,2,1
2354,1,55,33,186.41,22,65,1,1
1552,1,1,2,226.59,23,69,0,1
2236,0,34,1,120.33,18,63,2,1
13445,1,77,13,46.68,20,64,2,1
9741,1,42,18,86.2,16,69,2,2
7924,0,97,19,217.9,16,65,2,1
2548,1,11,8,47.149,15,62,1,1
5258,1,80,20,123.137,0,60,2,1
6163,1,27,27,48.234,13,68,2,2
11622,0,46,29,34.252,0,64,1,1
9713,1,3,31,68.13,11,65,1,2
3891,1,10,21,34.148,13,66,0,2
19423,0,69,9,124.97,7,60,0,2
13783,1,12,1,40.11,10,61,1,1
1483,1,39,33,192.91,8,64,0,1
3676,1,57,12,80.82,23,68,2,1
1152,1,66,25,217.57,2,64,2,1
606,1,88,29,195.123,0,66,1,2
14340,0,72,23,125.182,18,60,2,1
4044,1,51,30,55.236,8,67,2,2
7316,1,55,12,226.25,3,65,0,1
14276,1,72,28,58.183,7,66,1,2
5841,1,51,8,70.86,2,69,2,2
15575,0,70,31,46.164,0,68,1,3
14729,0,54,12,61.13,9,64,0,2
6528,1,75,15,8.42,21,68,2,1
14783,1,14,29,56.105,5,64,2,1
7199,1,41,16,77.196,2,61,2,1
16852,0,98,2,144.187,16,68,0,1
13893,1,41,19,43.211,19,60,2,2
4539,1,81,17,55.76,1,61,1,1
18298,0,88,29,33.167,0,68,2,2
7366,0,19,3,126.38,5,61,2,1
8785,1,80,9,240.161,13,61,2,1
1282,1,97,12,101.77,15,68,0,1
7665,1,17,16,187.224,11,67,2,1
14449,1,49,24,135.93,12,67,2,1
12286,0,76,4,156.212,2,68,1,1
7226,1,26,25,200.169,15,64,2,1
2340,1,44,26,231.53,8,68,1,1
18128,0,82,8,228.1,23,67,0,1
9122,1,44,29,80.156,7,69,1,1
14548,1,14,29,63.96,9,66,2,1
10275,0,66,28,228.12,17,68,0,1
2861,1,11,15,26.166,22,68,2,1
10088,1,30,28,96.22,7,64,2,1
12334,1,2,5,30.215,9,65,0,1
4286,0,42,14,136.237,3,61,0,1
11840,1,89,20,23.235,14,69,1,1
8202,1,20,11,141.161,12,67,2,1
4632,1,61,14,253.12,1,66,1,4
9099,1,12,12,206.25,9,63,0,1
5293,1,45,22,95.92,20,60,1,2
4034,1,8,21,26.163,15,60,2,2
4544,1,31,14,201.214,3,69,1,2
10891,1,32,33,22.198,3,62,0,1
800,1,25,12,114.1,13,65,1,2
13703,1,19,31,178.7,8,62,2,1
2860,1,74,17,23.141,4,66,0,2
2120,0,48,7,184.192,13,69,1,1
3176,1,29,12,183.12,18,68,0,1
17059,0,93,29,223.13,9,62,2,1
7009,1,73,7,143.87,0,67,0,1
11733,0,90,12,223.91,0,64,2,1
3752,1,32,21,17.81,4,64,1,2
9794,0,36,6,2.81,9,69,1,1
3388,1,56,12,202.45,9,61,0,1
7075,1,26,21,12.186,3,63,0,1
5150,1,22,32,207.118,7,60,1,1
13173,1,77,21,25.62,6,61,2,1
5097,1,32,9,200.57,9,64,1,2
6949,0,94,28,14.44,1,62,2,1
8993,1,49,23,213.177,16,64,0,1
5397,0,57,15,205.16,20,68,0,1
2837,0,80,29,222.117,3,62,1,1
7464,1,36,14,28.219,10,63,2,1
4582,1,26,6,181.178,10,61,2,1
9021,1,26,21,201.184,13,69,2,1
11793,1,18,9,136.75,18,67,2,1
12286,1,67,16,90.182,0,61,2,2
1447,1,14,3,12.88,12,60,1,2
12575,1,39,28,53.145,18,61,2,1
9336,1,53,9,165.5,19,62,2,1
8007,0,65,26,71.13,10,61,1,2
2387,0,94,8,15.127,7,68,2,3
5217,1,94,27,84.49,6,60,2,1
11630,1,54,11,190.208,7,63,0,2
6913,0,12,9,137.134,22,67,0,1
9786,1,35,12,97.247,20,61,2,2
14240,0,98,19,143.13,11,62,2,1
4706,1,76,16,126.16,17,69,0,1
3237,1,86,13,83.35,12,64,1,1
13168,0,64,14,172.79,16,69,2,2
13964,1,89,29,29.166,21,61,1,2
7537,1,48,33,254.246,14,63,0,1
8981,0,62,33,76.52,15,68,0,1
2309,0,34,17,214.115,2,67,2,1
9060,1,29,9,75.241,18,60,2,1
9563,1,95,3,174.124,3,64,0,2
4562,1,83,4,100.2,5,62,1,1
5788,0,49,14,15.18,14,60,2,2
1636,1,75,5,40.197,10,64,0,1
1495,1,40,23,61.99,6,64,0,2
13315,1,47,12,212.82,2,66,2,1
9006,0,46,6,76.94,0,68,2,1
1723,0,49,18,48.44,0,64,0,1
12857,0,7,28,243.23,23,60,1,1
8405,1,37,15,166.21,2,61,1,1
14275,0,78,16,38.247,20,60,1,1
18355,0,3,26,190.231,21,67,2,1
13710,1,60,27,182.69,3,61,1,1
128,1,88,5,98.246,8,67,0,1
2304,0,97,7,126.216,13,61,0,1
8708,0,2,14,201.57,22,63,0,1
6922,1,69,33,192.15,10,61,1,1
12942,0,73,29,171.63,17,67,0,2
14120,1,10,24,19.157,6,63,0,1
19892,0,51,28,216.89,21,63,0,1
12539,0,47,14,101.31,13,67,2,2
2589,1,15,4,254.196,23,66,2,1
7231,1,10,29,103.76,20,68,2,1
18239,0,12,20,39.187,15,67,1,1
3449,0,11,7,52.175,11,65,0,1
2855,0,85,3,213.121,0,67,1,1
10964,1,42,7,91.152,20,61,0,1
7927,0,61,22,92.243,11,66,1,1
9963,1,89,5,58.121,11,69,0,1
6229,1,85,6,78.2,12,66,2,2
3815,1,88,1,112.129,12,65,2,1
11774,0,81,14,173.155,7,62,1,1
2389,0,51,2,184.223,15,61,2,1
11135,0,4,11,175.17,11,64,0,1
9526,1,26,28,145.158,9,65,1,2
11586,1,30,12,223.8,3,61,0,1
4273,0,22,2,231.134,7,67,1,1
6619,0,72,30,217.129,4,66,2,1
18945,0,61,18,231.142,16,64,1,1
7040,1,97,29,94.246,11,60,0,1
780,1,75,18,74.236,22,66,1,1
10931,1,92,18,54.206,3,63,1,1
7234,1,8,29,14.225,14,63,0,1
8368,1,64,2,232.88,17,67,2,1
14995,1,12,28,34.6,7,67,0,4
10679,1,55,22,70.171,8,67,1,1
10125,1,21,25,104.233,21,61,0,2
308,1,96,32,72.153,5,62,0,1
402,1,18,12,130.243,23,63,1,1
6501,1,34,25,118.179,13,62,1,1
7466,0,66,2,5.185,20,64,1,3
7263,1,91,24,233.231,7,62,0,1
8086,1,4,18,179.136,6,66,2,1
9356,1,39,6,111.196,15,66,1,2
10171,1,69,3,116.105,13,69,2,2
5792,1,22,1,19.23,21,65,1,1
13306,1,45,32,156.1,5,60,1,1
13967,1,58,26,169.54,9,68,0,1
19782,0,22,14,56.1,21,68,1,2
14263,1,93,18,118.169,19,63,1,1
96,1,68,28,227.22,9,60,0,1
3927,0,6,25,208.2,20,63,1,1
1213,1,46,24,106.161,15,68,1,1
13779,1,48,33,238.19,0,62,0,1
12120,1,83,18,206.211,9,61,0,1
2525,0,46,1,213.75,7,69,0,2
429,1,78,8,28.159,23,67,1,1
10474,1,78,26,69.235,12,60,0,1
12944,1,68,9,196.24,22,64,0,2
1372,1,23,17,213.238,13,66,0,1
2617,0,44,20,108.96,8,68,2,3
14514,1,78,16,39.7,1,66,1,1
10021,1,47,22,71.115,20,63,2,1
881,1,13,14,41.31,4,65,2,1
6389,1,63,9,230.101,23,62,1,2
5559,1,47,6,116.53,22,69,0,1
16591,0,53,28,169.169,13,62,1,2
19513,0,6,17,133.211,3,68,1,1
1927,1,45,9,118.177,6,66,2,1
6088,0,46,6,21.64,13,64,0,1
7334,1,19,29,32.164,21,64,1,1
19503,0,8,12,42.187,8,66,1,1
5508,1,97,14,235.64,6,64,1,1
926,1,100,5,47.238,6,68,2,1
678,1,26,25,210.107,1,67,0,1
6254,0,73,21,189.232,17,67,2,1
9092,1,38,33,34.144,7,62,1,1
1,1,60,13,142.227,8,64,0,1
3664,1,81,23,191.3,10,60,2,2
15057,0,42,4,2.205,18,69,1,1
4807,1,54,23,227.236,23,66,0,2
6708,1,83,29,58.76,17,65,0,1
7458,0,17,28,188.225,0,62,2,1
9571,1,62,23,212.225,10,61,1,2
3856,1,58,15,54.13,1,64,0,1
13323,0,19,16,217.176,9,69,0,1
9552,1,23,17,155.161,7,69,2,1
12870,0,93,15,205.167,10,62,0,1
12499,1,96,25,23.23,9,65,0,1
5026,1,67,21,110.141,15,67,0,1
10017,1,37,11,245.129,7,69,2,1
2746,0,21,17,195.184,5,69,2,1
11606,1,74,25,151.1,14,67,0,1
1684,1,16,6,52.141,18,60,2,1
9224,1,60,27,167.138,7,66,2,2
10805,0,42,29,33.201,23,65,1,2
6341,1,81,23,247.197,8,66,2,1
2268,0,33,29,232.155,0,63,1,1
1177,1,61,21,84.59,8,61,0,2
1498,1,7,2,169.242,14,68,2,1
7801,1,72,12,103.241,3,67,2,1
12997,1,36,28,252.231,3,64,1,1
14138,1,77,3,150.214,3,65,1,1
7483,1,85,18,242.69,16,69,0,1
9723,0,16,9,106.26,14,68,0,1
8164,0,22,20,248.171,12,65,1,1
15702,0,68,12,34.253,18,66,1,1
11869,0,18,31,234.147,8,61,2,1
3716,1,36,2,17.95,17,67,1,1
721,1,33,33,141.124,18,63,2,1
8283,1,22,8,201.31,3,67,0,2
6563,1,42,28,18.13,14,65,1,1
6524,1,89,12,79.154,6,60,1,1
13703,1,59,13,90.72,14,61,0,1
1327,0,12,9,5.142,4,61,1,1
15491,0,48,29,185.197,13,67,1,1
18316,0,77,19,90.192,11,66,0,1
13855,0,3,19,194.25,10,60,0,1
12013,1,81,18,170.172,12,69,1,1
278,1,61,32,175.84,8,63,1,2
12279,1,61,16,191.138,22,69,1,1
10852,1,39,24,97.91,1,64,0,1
10511,1,52,29,213.233,12,62,2,1
8155,1,68,31,250.86,14,67,0,1
12013,1,85,11,79.129,0,63,1,1
1793,1,12,22,93.217,16,64,2,1
8224,1,46,14,44.254,4,61,0,2
621,1,69,8,95.85,13,60,2,2
7441,1,63,3,37.129,8,65,0,2
7266,1,26,10,77.198,2,69,1,1
8119,1,69,20,81.202,5,61,0,1
12844,1,29,18,46.187,5,65,0,1
9686,1,27,33,208.188,5,61,0,1
1854,1,89,14,211.19,7,65,1,1
12387,1,73,18,209.5,15,67,1,2
8062,1,80,4,119.213,20,62,2,1
12910,1,80,27,74.127,19,63,1,2
8719,0,59,8,17.84,14,61,1,1
17820,0,27,26,33.18,21,64,2,3
19609,0,43,9,58.201,3,62,2,1
2431,1,25,10,100.1,14,64,0,2
10534,1,81,7,227.154,18,68,1,2
8542,0,82,25,30.161,15,62,1,1
8314,1,44,5,160.82,9,68,2,1
4820,1,11,21,171.71,10,64,0,1
6139,1,16,24,249.123,8,62,1,1
6648,1,71,5,206.225,14,65,0,1
14819,0,67,33,154.51,15,68,1,3
2570,1,40,27,104.32,1,65,0,1
9394,1,64,19,69.32,14,68,1,1
18615,0,11,28,124.43,0,65,1,1
5430,1,35,25,243.13,4,61,1,1
13131,1,30,30,150.41,15,63,1,1
6283,0,39,28,90.193,10,62,1,1
10748,1,97,20,68.206,20,64,2,1
1349,0,42,19,248.119,13,68,2,2
281,1,63,1,141.242,14,66,0,1
14857,0,100,14,47.191,11,67,0,1
9013,1,99,25,90.221,17,63,1,1
11353,1,67,27,10.3,21,66,1,2
13700,1,8,3,181.103,17,66,2,2
12856,1,2,22,85.17,6,60,1,1
8484,0,65,14,153.142,11,63,2,1
4234,0,61,16,53.3,5,63,0,1
14289,0,15,33,44.6,16,67,1,1
14479,0,8,4,34.48,21,64,0,2
13212,1,8,15,215.5,7,65,2,2
10563,0,30,3,163.28,18,69,2,1
16173,0,89,13,152.24,16,68,2,1
2242,1,46,32,121.191,15,60,2,1
4960,0,79,22,136.169,13,69,0,2
4292,0,64,7,237.94,20,62,0,1
14165,1,54,14,79.108,9,60,0,2
3722,1,86,22,23.186,10,65,0,1
3630,0,24,6,144.192,22,65,0,1
5777,1,37,5,187.112,1,67,1,2
9153,1,30,16,24.205,17,68,1,1
4364,1,32,33,93.124,4,66,0,1
2565,1,7,26,19.201,22,62,1,2
1125,1,45,2,96.182,23,69,2,1
7652,0,21,10,244.188,7,62,0,1
13853,1,82,10,91.229,13,63,0,1
2011,1,95,1,38.157,15,66,0,1
10387,1,73,6,35.76,8,68,1,1
1466,0,83,23,185.252,15,60,0,1
8762,1,79,17,222.1,3,66,0,1
5010,1,1,6,16.112,21,65,2,1
4204,1,76,11,92.108,12,60,1,2
10175,0,8,23,36.3,10,66,0,1
715,1,71,30,151.198,0,65,1,1
7485,1,99,14,203.57,14,69,0,1
12726,1,71,25,80.208,21,67,0,1
10534,1,52,30,236.4,14,67,1,1
14905,1,46,25,189.63,1,68,2,1
3329,1,1,11,74.9,18,60,1,1
8206,1,47,24,175.249,14,60,0,1
3967,1,1,18,30.166,21,60,0,1
11882,0,2,31,241.242,2,61,0,2
1728,0,100,25,209.81,9,66,1,1
6954,1,27,21,18.112,5,60,1,1
12335,1,95,5,22.62,0,67,0,1
2766,1,28,27,226.103,13,63,1,1
17703,0,87,23,157.19,5,62,2,1
12497,0,54,33,63.19,20,65,0,1
3673,0,91,9,250.52,19,64,0,1
5164,1,32,17,163.109,8,64,0,1
1799,1,6,24,166.27,19,67,1,1
7437,0,20,31,222.4,9,68,2,3
8994,1,72,14,57.194,18,68,2,1
7302,1,65,18,87.96,13,69,1,2
5380,1,67,17,237.107,23,62,2,1
2294,1,93,12,145.56,23,64,2,2
19835,0,58,27,113.246,10,69,1,1
1128,1,16,20,141.48,22,67,2,2
10650,1,54,4,155.123,0,67,2,1
16065,0,2,13,228.104,14,60,0,1
510,1,88,17,85.45,5,66,2,1
9400,0,1,19,6.24,18,69,0,1
8268,0,42,10,201.56,12,63,1,1
11111,0,77,24,34.11,11,60,0,1
14656,0,82,7,13.194,7,63,0,1
6308,0,21,30,53.237,22,62,1,1
12930,1,20,10,204.83,10,69,2,2
10414,1,51,26,167.183,11,66,0,1
9138,1,69,1,75.143,23,66,0,2
5587,1,66,27,241.201,8,65,1,1
8097,1,68,26,162.216,2,62,0,2
4330,1,83,9,228.84,13,64,2,1
17222,0,86,3,234.85,12,66,2,1
14337,1,46,1,178.141,20,65,1,1
7627,1,15,17,128.25,10,67,2,1
17702,0,13,14,58.95,17,63,2,1
16520,0,82,27,81.173,5,62,2,1
8998,1,53,27,245.27,19,61,1,1
5102,1,49,7,100.59,9,69,2,1
16278,0,37,9,98.131,13,65,2,1
12290,0,29,10,26.234,23,60,0,1
8943,1,100,6,140.2,20,66,1,2
7328,0,11,2,112.12,5,63,0,1
3766,1,55,28,59.106,5,60,2,1
12281,1,49,16,51.174,9,65,0,3
7524,1,8,5,54.46,2,67,0,1
4111,1,64,25,189.229,12,61,1,1
19489,0,57,25,184.1,15,62,2,1
3417,1,56,27,136.49,19,69,0,1
6514,1,93,19,4.132,19,65,1,1
7072,1,36,9,175.165,23,67,0,1
1597,1,76,16,9.224,21,60,1,3
10467,1,34,5,252.225,20,67,0,1
9410,1,64,29,125.129,7,66,1,1
10807,1,9,20,46.25,1,61,1,1
5658,0,50,2,62.167,8,69,0,1
9209,1,62,21,145.51,6,62,0,1
9077,1,13,28,59.203,15,67,1,1
7157,1,19,26,118.221,20,68,0,1
12009,1,17,25,242.4,15,65,0,2
14121,1,3,5,203.105,23,68,1,2
13193,1,55,32,48.97,3,65,1,1
1487,1,49,14,115.204,7,60,1,2
5982,1,28,10,65.5,15,60,0,1
11999,1,55,17,28.244,4,66,2,1
5928,1,54,20,214.164,11,65,2,2
13028,1,11,20,29.85,23,60,0,1
8029,0,31,21,49.158,15,68,1,1
15605,0,99,24,98.86,17,60,2,1
14391,1,4,31,28.8,23,64,1,1
4115,1,64,15,61.23,13,67,0,1
6119,1,26,15,232.181,15,60,2,2
1660,1,72,1,27.177,9,69,2,2
9455,0,46,12,62.106,12,66,1,1
7432,1,5,15,203.2,21,60,1,1
5081,1,27,14,154.207,12,65,1,1
8020,1,3,20,244.216,23,62,0,1
5656,1,5,21,185.195,7,62,2,1
2446,1,84,20,38.202,8,66,0,1
1187,1,83,29,239.89,8,61,0,1
768,1,17,5,61.201,0,68,1,1
12249,1,82,28,19.201,0,60,2,1
11620,1,75,29,11.87,13,64,1,2
1092,0,70,7,106.227,10,69,1,1
9255,0,13,32,6.159,22,69,2,2
4493,1,87,33,49.75,5,69,2,1
17440,0,67,33,204.27,7,68,0,3
2408,1,7,9,82.86,6,62,1,1
4162,1,82,14,223.157,15,60,2,1
10130,1,49,22,251.153,15,69,1,2
7581,1,16,13,85.134,5,62,2,1
6187,1,48,22,116.211,18,66,1,1
6118,1,80,28,191.195,9,69,1,1
8940,1,33,14,61.174,23,61,1,1
18539,0,53,27,74.21,19,62,1,1
10802,0,20,33,232.117,23,60,0,1
13838,0,19,14,125.1,2,60,1,1
9502,1,62,29,81.206,13,68,1,1
1731,1,86,19,82.58,5,61,0,1
12727,1,76,16,86.191,16,60,2,3
3498,1,9,17,228.232,2,62,2,1
2903,1,59,15,91.239,11,61,2,1
12440,0,2,13,61.217,1,63,1,1
14022,1,9,26,69.148,10,62,2,1
4350,1,5,21,147.87,15,64,0,2
9359,1,50,10,71.46,1,62,1,1
13417,1,74,7,39.252,9,62,2,2
18256,0,30,1,239.215,15,61,2,2
13013,1,18,27,113.69,6,67,0,1
9041,0,54,33,242.226,9,67,0,1
2970,0,73,19,11.251,7,66,2,1
8172,1,27,7,195.132,12,65,0,2
1401,1,71,2,202.31,4,67,2,1
6797,0,36,28,123.56,4,69,2,1
1890,1,28,8,166.17,22,60,1,1
1405,1,41,23,223.182,10,64,0,1
8300,1,54,15,227.161,13,66,2,1
11215,0,1,24,189.49,21,64,0,1
15936,0,86,17,105.146,23,60,2,3
10504,0,13,24,43.19,15,61,1,1
7101,1,74,2,50.135,2,61,2,1
1517,1,7,28,148.104,0,69,1,2
9793,0,58,18,23.113,5,66,0,1
5071,0,96,13,63.196,10,60,1,1
2036,1,12,24,203.229,20,66,2,1
13176,0,94,33,129.155,5,64,0,1
397,1,52,30,79.72,10,66,2,1
9483,0,62,26,67.116,11,65,2,1
2571,0,36,4,49.164,5,64,0,1
14973,1,67,2,100.251,22,61,1,1
6302,0,71,9,203.132,20,63,0,1
12248,1,22,30,59.11,6,65,2,1
8491,1,37,12,90.129,6,66,2,1
797,1,6,17,109.74,6,65,2,1
6797,0,76,20,184.75,20,65,2,2
8075,1,62,27,56.45,18,61,1,2
8858,1,12,28,229.223,5,67,2,4
11067,1,50,32,175.2,13,64,2,1
5886,1,85,29,250.45,18,61,0,1
12288,1,95,28,80.206,23,66,0,1
15071,0,100,24,28.11,5,63,1,1
11709,0,89,28,226.65,6,67,0,2
11300,1,2,27,246.152,0,63,2,1
2556,0,66,25,112.13,18,61,2,2
19949,0,21,12,205.249,7,65,2,1
7420,1,38,7,7.204,12,66,2,2
13098,1,30,18,63.34,12,64,1,1
10146,1,47,31,200.25,2,64,2,1
7366,0,6,31,165.195,11,61,2,1
5021,1,31,24,135.78,1,68,1,1
14038,0,2,17,19.106,14,62,0,1
4089,1,31,9,181.18,6,68,2,1
504,1,91,15,253.52,1,62,1,1
17201,0,46,9,59.165,9,67,1,1
2314,0,78,5,87.143,8,69,2,1
2477,1,73,19,175.92,7,64,2,1
1908,1,57,1,158.64,2,64,0,2
9042,1,57,14,102.31,12,67,0,2
3901,0,26,22,72.251,0,63,2,1
10596,1,78,9,249.24,18,66,1,1
7342,1,10,22,26.191,10,68,2,1
12461,1,35,21,129.174,8,66,0,1
3178,1,60,19,65.156,19,68,1,1
14584,1,5,13,183.191,7,67,0,1
400,1,96,22,249.45,8,65,1,1
11972,0,27,15,197.28,2,68,0,1
5731,1,76,20,245.49,17,67,2,2
10757,0,4,6,86.65,5,66,2,1
14340,1,44,1,233.16,4,63,2,1
4928,1,71,6,78.59,0,65,0,1
10205,0,73,13,59.25,4,68,1,1
2413,1,22,31,53.21,4,61,2,2
8436,1,81,31,79.104,17,68,0,1
10765,1,60,21,75.181,5,61,0,1
2394,1,61,17,146.147,6,69,2,2
6818,1,14,22,21.133,16,65,2,1
3755,1,82,33,35.232,14,64,2,1
9588,1,85,25,42.96,11,63,0,1
1157,1,5,1,64.141,14,61,1,2
9294,1,66,33,251.77,6,69,1,1
16152,0,32,29,220.84,12,62,1,2
4542,1,44,33,29.139,7,67,0,1
6523,1,32,25,139.215,7,61,0,1
17157,0,19,6,215.253,3,61,2,1
135,1,83,27,102.193,5,69,1,1
8452,1,68,24,76.129,11,66,2,1
3474,1,67,27,218.106,5,67,1,1
12979,1,64,20,249.109,19,66,2,1
16315,0,45,22,235.51,8,62,1,1
15992,0,4,24,102.19,18,65,0,1
2583,1,85,7,178.211,10,61,2,1
8539,1,12,21,102.238,15,66,0,1
3062,1,77,17,81.107,16,67,1,2
1533,0,95,7,166.7,10,62,2,1
10387,1,27,3,215.122,19,68,2,1
5513,1,50,23,175.92,7,69,1,3
19657,0,71,2,207.149,18,68,2,1
13676,1,86,2,29.38,15,61,0,1
14322,1,21,18,130.155,12,62,0,1
1231,1,82,12,215.71,14,60,1,1
9101,1,38,31,132.144,10,66,0,1
5370,1,83,5,163.253,14,61,2,3
18312,0,75,12,43.88,9,68,1,1
1757,1,45,15,250.141,10,69,0,1
9652,1,70,1,41.186,13,66,1,3
8333,0,67,16,233.154,23,61,0,2
13603,0,100,2,112.102,4,66,2,1
11004,0,52,25,138.79,16,60,1,2
10638,0,100,10,116.3,2,60,1,1
14691,1,76,8,61.168,0,63,2,2
8439,1,93,19,103.22,20,64,2,1
12925,1,72,33,104.156,2,61,1,1
16087,0,69,6,214.18,8,66,2,2
14325,1,37,21,121.116,7,61,2,2
14645,1,97,22,72.228,12,68,2,2
11120,1,71,30,192.213,4,66,1,2
4605,1,2,29,211.63,20,68,2,1
3692,1,82,10,14.8,8,69,1,3
15659,0,53,1,247.144,20,60,0,1
2766,1,29,33,38.82,5,66,0,1
14997,0,63,25,42.5,12,64,1,1
12562,1,1,8,72.78,12,64,0,3
4120,1,60,19,63.226,4,66,1,1
12908,1,79,8,64.118,20,69,1,2
6092,0,73,22,54.7,1,61,2,1
9111,1,62,17,55.85,22,62,0,1
13434,0,6,33,249.94,4,61,1,1
11340,1,33,17,43.107,19,64,2,1
9298,1,72,9,176.207,10,65,1,1
15779,0,39,17,190.237,19,65,2,1
5438,1,95,15,161.96,11,60,1,1
7100,0,44,27,14.7,1,66,1,1
11720,1,66,10,60.151,9,63,0,1
5109,1,77,24,122.108,17,63,2,1
10969,1,35,11,46.2,14,65,0,2
10123,0,35,18,162.242,3,65,2,1
162,1,7,4,67.166,19,63,0,1
4249,1,12,26,216.15,14,69,0,1
6602,1,38,6,67.149,8,63,0,3
2035,1,22,5,27.249,21,69,0,1
8176,1,10,25,88.221,16,63,1,2
9429,1,60,30,65.168,7,65,0,3
10036,1,95,4,134.64,18,66,2,2
12926,1,22,8,227.6,20,61,1,2
3967,1,55,15,239.213,11,63,0,1
2181,1,51,26,101.22,10,64,0,3
5399,1,92,27,121.38,20,62,1,1
4295,1,42,7,198.237,20,60,0,1
11837,1,42,19,11.159,19,61,2,1
6831,0,64,16,197.161,21,69,1,1
16584,0,99,29,254.164,1,67,1,1
7072,0,17,30,65.21,11,62,0,1
